opening_id,name,code,w1,b1,w2,b2,w3,b3,w4,b4,variation
957,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Panno Variation"
958,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Panno Variation Donner Line "
959,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Panno Variation Korchnoi Line "
960,King's Indian Defense,-,d4,Nf6,c4,g6,Nf3,Bg7,g3,c5,"Fianchetto Variation, Pterodactyl Variation"
961,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Simagin Variation"
962,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Uhlmann-Szabo System"
963,King's Indian Defense,-,d4,Nf6,c4,g6,Nf3,Bg7,g3,d6,"Fianchetto Variation, Yugoslav System "
964,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Yugoslav Variation"
965,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Yugoslav Variation Advance Line "
966,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Yugoslav Variation Exchange Line "
967,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,"Fianchetto Variation, Yugoslav Variation Rare Lines "
968,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Four Pawns Attack 
969,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Four Pawns Attack, Dynamic Attack"
970,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Four Pawns Attack, Exchange Variation"
971,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Four Pawns Attack, Florentine Gambit"
972,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Four Pawns Attack, Fluid Attack"
973,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Four Pawns Attack, General"
974,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Four Pawns Attack, Normal Attack"
975,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Kazakh Variation
976,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Kramer Variation
977,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Larsen Variation 
978,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Makagonov Variation
979,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,-,Normal Variation
980,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Normal Variation, Deferred Fianchetto"
981,King's Indian Defense,-,d4,Nf6,c4,g6,Nf3,-,-,-,"Normal Variation, King's Knight Variation"
982,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Normal Variation, Rare Defenses"
983,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Normal Variation, Standard Development"
984,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Orthodox Variation 
985,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Orthodox Variation 
986,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Aronin-Taimanov Defense"
987,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Bayonet Attack"
988,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Bayonet Attack Sokolov's Line "
989,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Classical System Benko Attack "
990,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Classical System Kozul Gambit "
991,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Classical System Misc.  Lines"
992,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Classical System Neo-Classsical Line "
993,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Var,Classical Sys Traditional Line "
994,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Donner Defense"
995,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, General "
996,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Glek Defense"
997,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Gligoric-Taimanov System"
998,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Korchnoi Attack"
999,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Modern System"
1000,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Positional Defense"
1001,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation,Positional Defense Closed Line "
1002,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Orthodox Variation, Positional Defense Main Line"
1003,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Petrosian Variation 
1004,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Petrosian Variation, Keres Defense"
1005,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Petrosian Variation, Normal Defense"
1006,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Petrosian Variation, Stein Defense"
1007,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Pomar System
1008,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Saemisch Variation 
1009,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Saemisch Variation2
1010,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation,Bobotsov-Korchnoi-Petrosian Variation"
1011,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation, Byrne Defense"
1012,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation, Closed Variation"
1013,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation, Closed Variation2"
1014,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation, Closed Variation, Main Line"
1015,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation, Double Fianchetto"
1016,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation, Normal Defense"
1017,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation, Orthodox Variation"
1018,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation, Panno Formation"
1019,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,"Saemisch Variation, Yates Defense"
1020,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Semi-Averbakh System
1021,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Six Pawns Attack 
1022,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,Nf3,d6,Smyslov Variation
1023,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Steiner Attack 
1024,King's Indian Defense,-,d4,Nf6,c4,g6,Nc3,Bg7,e4,d6,Zinnowitz Variation 
1025,King's Knight Opening,-,e4,e5,Nf3,Nc6,g3,-,-,-,Konstantinopolsky Opening 
1026,King's Knight Opening,-,e4,e5,Nf3,Nc6,-,-,-,-,Normal Variation
1027,King's Pawn Opening,-,e4,-,-,-,-,-,-,-,General
1028,Latvian Gambit,-,e4,e5,Nf3,f5,exf5,-,-,-,Accepted 
1029,Latvian Gambit,-,e4,e5,Nf3,f5,Nxe5,Qf6,d4,d6,"Accepted, Bilguer Variation "
1030,Latvian Gambit,-,e4,e5,Nf3,f5,Nxe5,Qf6,Nc4,fxe4,"Accepted, Leonhardt Variation"
1031,Latvian Gambit,-,e4,e5,Nf3,f5,Nxe5,Nc6,-,-,Fraser Defense 
1032,Lion Defense,-,e4,d6,d4,Nf6,Nc3,Nbd7,f4,e5,"Anti-Philidor, Lion's Cave "
1033,Lion Defense,-,e4,d6,d4,Nf6,Nc3,Nbd7,g4,-,Bayonet Attack 
1034,Lion Defense,-,e4,d6,d4,Nf6,f3,-,-,-,Lion's Jaw 
1035,London System,-,d4,d5,Nf3,Nf6,Bf4,c5,e3,Qb6,Poisoned Pawn Variation
1036,Mexican Defense,-,d4,Nf6,c4,Nc6,-,-,-,-,General
1037,Mieses Opening,-,d3,-,-,-,-,-,-,-,General 
1038,Mieses Opening,-,d3,e5,-,-,-,-,-,-,Reversed Rat
1039,Mikenas Defense ,-,d4,Nc6,-,-,-,-,-,-,-
1040,Mikenas Defense,-,d4,Nc6,c4,e5,d5,Nce7,-,-,Lithuanian Variation 
1041,Modern Defense,-,d4,g6,c4,Bg7,Nc3,d6,e4,Nc6,"Averbakh System, Kotov Variation"
1042,Modern Defense,-,d4,g6,c4,Bg7,Nc3,d6,e4,-,Averbakh Variation 
1043,Modern Defense,-,d4,g6,c4,Bg7,e4,d6,Be3,Nf6,"Averbakh Variation, Pseudo-Saemisch "
1044,Modern Defense,-,d4,g6,c4,Bg7,Nc3,c5,d5,Bxc3+,Beefeater Variation 
1045,Modern Defense,-,e4,g6,d4,Bg7,Bc4,-,-,-,Bishop Attack 
1046,Modern Defense,-,e4,g6,d4,Bg7,Nf3,d6,c3,-,Geller's System 
1047,Modern Defense,-,d4,g6,c4,Bg7,Nc3,d6,-,-,General 
1048,Modern Defense,-,e4,g6,d4,Bg7,Nc3,c6,f4,d5,Gurgenidze Defense
1049,Modern Defense,-,e4,g6,d4,Bg7,Nf3,c5,c4,Qb6,Improved Maroczy
1050,Modern Defense,-,e4,g6,-,-,-,-,-,-,King Pawn Fianchetto 
1051,Modern Defense,-,e4,g6,d4,Bg7,Nc3,d5,-,-,"Lizard Defense, Mittenberger Gambit"
1052,Modern Defense,-,e4,g6,d4,Bg7,Nc3,c5,-,-,Modern Pterodactyl
1053,Modern Defense,-,e4,g6,d4,Nf6,-,-,-,-,Norwegian Defense
1054,Modern Defense,-,e4,g6,d4,Bg7,Nc3,d6,f4,-,Pseudo-Austrian Attack 
1055,Modern Defense,-,d4,g6,-,-,-,-,-,-,Queen Pawn Fianchetto
1056,Modern Defense,-,e4,g6,d4,Bg7,Nf3,d6,c4,Bg4,Rossolimo Variation 
1057,Modern Defense,-,e4,g6,d4,Bg7,c4,c5,Nf3,Qa5+,"Semi-Averbakh Variation, Pterodactyl Variatio"
1058,Modern Defense,-,e4,g6,d4,Bg7,Nc3,d6,-,-,Standard Defense
1059,Modern Defense,-,e4,g6,d4,Bg7,Nc3,-,-,-,Standard Line
1060,Modern Defense,-,e4,g6,d4,Bg7,f4,-,-,-,Three Pawns Attack
1061,Modern Defense,-,e4,g6,d4,Bg7,Nc3,d6,Nf3,-,Two Knights Variation
1062,Modern Defense,-,e4,g6,d4,Bg7,Nc3,d6,Nf3,c6,"Two Knights Variation, Suttles Variation"
1063,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,Classical Variation 
1064,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,"Classical Variation, Modern Defense"
1065,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,"Classical Variation, Original Defense"
1066,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,"Classical Variation, Polgar Variation"
1067,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,Delayed Exchange Variation
1068,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,Delayed Exchange Variation
1069,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,Delayed Exchange Variation 
1070,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,Delayed Exchange Variation
1071,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,Exchange Variation with 6. e4
1072,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,Exchange Variation 
1073,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,Misc.  with 5. Nf3 
1074,Neo-Gruenfeld Defense,-,d4,Nf6,c4,g6,g3,d5,Bg2,Bg7,Ultra-delayed Exchange Variation
1075,Neo-Gr�nfeld Defense,-,d4,Nf6,c4,g6,f3,d5,-,-,Goglidze Attack
1076,Neo-Gr�nfeld Defense,-,d4,Nf6,c4,g6,Nf3,d5,-,-,Non- or Delayed Fianchetto 
1077,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,-,Classical Variation 
1078,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,c5,"Classical Variation, Berlin Variation"
1079,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,c5,"Classical Var,Berlin Var Macieja System"
1080,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,O-O,"Classical Variation, Keres Defense"
1081,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,c5,"Classical Var, Lisitsyn-Bondarevsky Gambit"
1082,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,Nc6,"Classical Var, Milner-Barry Var"
1083,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,d5,"Classical Variation, Noa Variation"
1084,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,d5,"Classical Variation, Noa Variation"
1085,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,d5,"Classical Variation, Noa Variation"
1086,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,d5,"Classical Var, Noa Var Modern Line"
1087,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,O-O,"Classical Var,Vitolinsh-Adorjan Gambit"
1088,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qc2,Nc6,"Classical Variation, Zurich Variation"
1089,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,b6,Fischer Variation 
1090,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,-,-,General 
1091,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,c5,Huebner Variation
1092,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,c5,"Huebner Variation, Main Line "
1093,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,c5,"Huebner Variation, Rubinstein Variation"
1094,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,c5,"Huebner Var, Rubinstein Var Main Line"
1095,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,f3,-,Kmoch Variation 
1096,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Bg5,-,Leningrad Variation 
1097,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Bg5,h6,"Leningrad Variation, Averbakh Gambit"
1098,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Bg5,h6,"Leningrad Variation, Benoni Defense"
1099,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,-,Normal Line
1100,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,Normal Variation 
1101,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Variation, Bernstein Defense"
1102,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Var,Bernstein Def,Except Gligoric System "
1103,"Nimzo-Indian Defense, Normal Variation",-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Bernstein Defense, Exchange Line"
1104,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Variation, Bishop Attack "
1105,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Var,Bishop Attack,Classical Def"
1106,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Variation, Botvinnik System"
1107,"Nimzo-Indian Defense, Normal Variation",-,d4,Nf6,c4,e6,Nc3,Bb4,e3,b6,Bronstein (Byrne) Variation
1108,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Variation, Gligoric System"
1109,"Nimzo-Indian Defense, Normal Variation",-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Gligoric System, Bernstein Defense "
1110,"Nimzo-Indian Defense, Normal Variation",-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Gligoric System, Bronstein Variation "
1111,"Nimzo-Indian Defense, Normal Variation",-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Gligoric System, Exchange at c4"
1112,"Nimzo-Indian Defense, Normal Variation",-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Gligoric System, Keres Variation"
1113,"Nimzo-Indian Defense, Normal Variation",-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Gligoric System, Smyslov Variation "
1114,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Variation, H�bner Deferred"
1115,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Variation, Ragozin Variation"
1116,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Variation, Saemisch Deferred"
1117,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,"Normal Variation, Schlechter Defense"
1118,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,Nc6,"Normal Variation, Taimanov Variation"
1119,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,c5,"Panov Attack, Main Line "
1120,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,Nc6,Ragozin Defense 
1121,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Nf3,d5,Ragozin Variation 
1122,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,Reshevsky Variation
1123,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Nf3,c5,Romanishin Variation
1124,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,g3,-,Romanishin Variation 2
1125,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Nf3,c5,"Romanishin Variation, English Hybrid"
1126,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,Saemisch Variation
1127,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,Saemisch Variation 2
1128,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,Saemisch Variation 3 
1129,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,Saemisch Variation 4
1130,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,Saemisch Variation 5
1131,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,"Saemisch Variation, Accelerated"
1132,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,"Saemisch Variation, Capablanca Variation"
1133,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,"Saemisch Variation, Keres Variation"
1134,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,a3,Bxc3+,"Saemisch Variation, O'Kelly Variation"
1135,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,O-O,Simagin Variation
1136,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qb3,-,Spielmann Variation
1137,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Qb3,c5,"Spielmann Variation, Romanovsky Gambit"
1138,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,e3,b6,St.  Petersburg Variation 
1139,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Nf3,-,Three Knights Variation 
1140,Nimzo-Indian Defense,-,d4,Nf6,c4,e6,Nc3,Bb4,Nf3,b6,"Three Knights Var,Duchamp Variation"
1141,"Nimzo-Indian Defense, Three Knights Var",-,d4,Nf6,c4,e6,Nc3,Bb4,Nf3,b6,"Duchamp Variation, Modern line"
1142,Nimzo-Larsen Attack,-,b3,d5,-,-,-,-,-,-,Classical Variation 
1143,"Nimzo-Larsen Attack, Dutch Variation ",-,b3,f5,-,-,-,-,-,-,-
1144,"Nimzo-Larsen Attack, English Variation ",-,b3,c5,-,-,-,-,-,-,-
1145,"Nimzo-Larsen Attack, General ",-,b3,-,-,-,-,-,-,-,-
1146,"Nimzo-Larsen Attack, Indian Variation",-,b3,Nf6,-,-,-,-,-,-,-
1147,"Nimzo-Larsen Attack, Modern Variation",-,b3,e5,-,-,-,-,-,-,-
1148,"Nimzo-Larsen Attack, Symmetrical Variation",-,b3,b6,-,-,-,-,-,-,-
1149,"Nimzowitsch Defense, Declined Variation",-,e4,Nc6,Nf3,-,-,-,-,-,-
1150,Nimzowitsch Defense,-,e4,Nc6,Nf3,e6,-,-,-,-,Franco-Nimzowitsch Variation
1151,Nimzowitsch Defense,-,e4,Nc6,Nc3,e6,-,-,-,-,French Connection 
1152,"Nimzowitsch Defense, General ",-,e4,Nc6,-,-,-,-,-,-,-
1153,Nimzowitsch Defense,-,e4,Nc6,d4,e5,d5,-,-,-,"Kennedy Variation, Linksspringer Variation"
1154,Nimzowitsch Defense,-,e4,Nc6,d4,e5,dxe5,Nxe5,Nf3,-,"Kennedy Variation, Paulsen Attack"
1155,Nimzowitsch Defense,-,e4,Nc6,Nf3,f5,exf5,-,-,-,"Lean Variation, Colorado Counter Accepted"
1156,Nimzowitsch Defense,-,e4,Nc6,d4,d6,-,-,-,-,Mikenas Variation
1157,Nimzowitsch Defense,-,e4,Nc6,d4,d5,e5,-,-,-,"Scandinavian Variation, Advance Variation"
1158,Nimzowitsch Defense,-,e4,Nc6,d4,d5,Nc3,-,-,-,"Scandinavian Variation, Bogoljubow Var"
1159,"Nimzowitsch Defense, Scandinavian Variation",-,e4,Nc6,d4,d5,Nc3,dxe4,d5,Ne5,"Bogoljubow Variation,Nimzowitsch Gambit"
1160,"Nimzowitsch Defense, Scandinavian Variation",-,e4,Nc6,d4,d5,Nc3,Nf6,-,-,"Bogoljubow Variation, Vehre Variation"
1161,Nimzowitsch Defense,-,e4,Nc6,d4,d5,exd5,Qxd5,-,-,"Scandinavian Variation, Exchange Variation"
1162,"Nimzowitsch Defense, Williams Variation ",-,e4,Nc6,Nf3,d6,-,-,-,-,-
1163,"Nimzowitsch-Larsen Attack, General",-,Nf3,d5,b3,-,-,-,-,-,-
1164,"Old Indian Defense, General",-,d4,Nf6,c4,d6,-,-,-,-,-
1165,Old Indian Defense,-,d4,Nf6,c4,d6,Nc3,Bf5,g3,-,"Janowski Variation, Fianchetto Variation"
1166,Old Indian Defense,-,d4,Nf6,c4,d6,Nc3,Bf5,Nf3,-,"Janowski Variation, Fianchetto Var 2"
1167,Old Indian Defense,-,d4,Nf6,c4,d6,Nc3,Bf5,f3,-,"Janowski Variation, Main Line"
1168,Old Indian Defense,-,d4,Nf6,c4,d6,Nc3,e5,Nf3,Nbd7,Normal Variation
1169,Old Indian Defense,-,d4,Nf6,c4,d6,Nf3,Bg4,-,-,Tartakower-Indian
1170,Old Indian Defense,-,d4,Nf6,c4,d6,Nc3,e5,Nf3,-,Two Knights Variation 
1171,Old Indian Defense,-,d4,Nf6,c4,d6,Nc3,e5,-,-,Ukrainian Variation 
1172,Old Indian,-,d4,Nf6,c4,d6,Nc3,c6,-,-,Czech Variation w/Nc3 
1173,"Old Indian, Czech Variation",-,d4,Nf6,c4,d6,Nc3,c6,Nf3,-,-
1174,"Owen Defense, General ",-,e4,b6,-,-,-,-,-,-,-
1175,"Philidor Defense, Exchange Variation",-,e4,e5,Nf3,d6,d4,exd4,Nxd4,Nf6,-
1176,"Philidor Defense, Exchange Variation ",-,e4,e5,Nf3,d6,d4,exd4,Nxd4,-,-
1177,"Philidor Defense, Exchange Variation",-,e4,e5,Nf3,d6,d4,exd4,-,-,-
1178,"Philidor Defense, General ",-,e4,e5,Nf3,d6,d4,-,-,-,-
1179,"Philidor Defense, General",-,e4,e5,Nf3,d6,-,-,-,-,-
1180,"Philidor Defense, Hanham Variation",-,e4,e5,Nf3,d6,d4,Nd7,-,-,-
1181,Philidor Defense,-,e4,e5,Nf3,d6,d4,Nd7,Bc4,c6,"Hanham Variation, Krause Variation "
1182,Philidor Defense,-,e4,e5,Nf3,d6,d4,Nd7,Bc4,c6,"Hanham Variation, Schlechter Variation"
1183,Philidor Defense,-,e4,e5,Nf3,d6,d4,Nd7,Bc4,c6,"Hanham Variation, Steiner Variation"
1184,"Philidor Defense, Larsen Variation",-,e4,e5,Nf3,d6,d4,exd4,Nxd4,g6,-
1185,"Philidor Defense, Lion Variation",-,e4,e5,Nf3,d6,d4,Nd7,Nc3,Ngf6,-
1186,Philidor Defense,-,e4,e5,Nf3,d6,d4,Nd7,Nc3,Ngf6,"Lion Variation, Lion's Claw II "
1187,Philidor Defense,-,e4,e5,Nf3,d6,d4,Nd7,Nc3,Ngf6,"Lion Variation, Shirov Gambit "
1188,Philidor Defense,-,e4,e5,Nf3,d6,d4,Nf6,Nc3,Nbd7,"Lion Variation, Sozin Variation "
1189,"Philidor Defense, Nimzowitsch Variation",-,e4,e5,Nf3,d6,d4,Nf6,dxe5,-,-
1190,"Philidor Defense, Nimzowitsch Variation2",-,e4,e5,Nf3,d6,d4,Nf6,-,-,-
