PlayerId,PlayerName,nb_rows_in_Actions,random_value,SUM(Actions.OffensiveRebounds),SUM(Actions.FreeThrowsMade),SUM(Actions.BlockedShots),SUM(Actions.Points),SUM(Actions.FieldGoalAttempts),SUM(Actions.BlocksAgainst),SUM(Actions.PlusMinus),SUM(Actions.TotalRebounds),SUM(Actions.Turnovers),SUM(Actions.3PointAttempts),SUM(Actions.Starter),SUM(Actions.Minutes),SUM(Actions.PersonalFouls),SUM(Actions.DefensiveRebounds),SUM(Actions.Assists),SUM(Actions.FreeThrowAttempts),SUM(Actions.FieldGoalsMade),SUM(Actions.Steals),STD(Actions.OffensiveRebounds),STD(Actions.FreeThrowsMade),STD(Actions.BlockedShots),STD(Actions.Points),STD(Actions.FieldGoalAttempts),STD(Actions.BlocksAgainst),STD(Actions.PlusMinus),STD(Actions.TotalRebounds),STD(Actions.Turnovers),STD(Actions.3PointAttempts),STD(Actions.Starter),STD(Actions.Minutes),STD(Actions.PersonalFouls),STD(Actions.DefensiveRebounds),STD(Actions.Assists),STD(Actions.FreeThrowAttempts),STD(Actions.FieldGoalsMade),STD(Actions.Steals),MAX(Actions.OffensiveRebounds),MAX(Actions.FreeThrowsMade),MAX(Actions.BlockedShots),MAX(Actions.Points),MAX(Actions.FieldGoalAttempts),MAX(Actions.BlocksAgainst),MAX(Actions.PlusMinus),MAX(Actions.TotalRebounds),MAX(Actions.Turnovers),MAX(Actions.Starter),MAX(Actions.Minutes),MAX(Actions.PersonalFouls),MAX(Actions.DefensiveRebounds),MAX(Actions.Assists),MAX(Actions.FreeThrowAttempts),MAX(Actions.FieldGoalsMade),MAX(Actions.Steals),SKEW(Actions.OffensiveRebounds),SKEW(Actions.FreeThrowsMade),SKEW(Actions.BlockedShots),SKEW(Actions.Points),SKEW(Actions.FieldGoalAttempts),SKEW(Actions.BlocksAgainst),SKEW(Actions.PlusMinus),SKEW(Actions.TotalRebounds),SKEW(Actions.Turnovers),SKEW(Actions.Starter),SKEW(Actions.Minutes),SKEW(Actions.PersonalFouls),SKEW(Actions.DefensiveRebounds),SKEW(Actions.Assists),SKEW(Actions.FreeThrowAttempts),SKEW(Actions.FieldGoalsMade),SKEW(Actions.Steals),MIN(Actions.OffensiveRebounds),MIN(Actions.FreeThrowsMade),MIN(Actions.BlockedShots),MIN(Actions.Points),MIN(Actions.FieldGoalAttempts),MIN(Actions.BlocksAgainst),MIN(Actions.PlusMinus),MIN(Actions.TotalRebounds),MIN(Actions.Turnovers),MIN(Actions.Starter),MIN(Actions.Minutes),MIN(Actions.PersonalFouls),MIN(Actions.DefensiveRebounds),MIN(Actions.Assists),MIN(Actions.FreeThrowAttempts),MIN(Actions.FieldGoalsMade),MIN(Actions.Steals),MEAN(Actions.OffensiveRebounds),MEAN(Actions.FreeThrowsMade),MEAN(Actions.BlockedShots),MEAN(Actions.Points),MEAN(Actions.FieldGoalAttempts),MEAN(Actions.BlocksAgainst),MEAN(Actions.PlusMinus),MEAN(Actions.TotalRebounds),MEAN(Actions.Turnovers),MEAN(Actions.Starter),MEAN(Actions.Minutes),MEAN(Actions.PersonalFouls),MEAN(Actions.DefensiveRebounds),MEAN(Actions.Assists),MEAN(Actions.FreeThrowAttempts),MEAN(Actions.FieldGoalsMade),MEAN(Actions.Steals),MODE(Actions.TeamId),MODE(Actions.GameId),add_numerical
28,Draymond Green,2,0.8325463195462787,2.0,0.0,0.0,16.0,9.0,0.0,5.0,8.0,0.0,6.0,1.0,2437.0,0.0,6.0,7.0,1.0,7.0,1.0,1.4142135623730951,0.0,0.0,11.313708498984761,6.363961030678928,0.0,3.5355339059327378,5.656854249492381,0.0,0.0,0.7071067811865476,1723.2192257516162,0.0,4.242640687119285,4.949747468305833,0.7071067811865476,4.949747468305833,0.7071067811865476,2.0,0.0,0.0,16.0,9.0,0.0,5.0,8.0,0.0,1.0,2437.0,0.0,6.0,7.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,4.5,0.0,2.5,4.0,0.0,0.5,1218.5,0.0,3.0,3.5,0.5,3.5,0.5,3.0,11.0,28
29,Jermaine O'Neal,2,0.6223043038336679,1.0,0.0,3.0,17.0,19.0,3.0,-7.0,15.0,3.0,6.0,2.0,4450.0,6.0,14.0,10.0,0.0,8.0,2.0,0.7071067811865476,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,21.920310216782973,0.7071067811865476,0.7071067811865476,0.0,0.0,424.26406871192853,0.0,1.4142135623730951,1.4142135623730951,0.0,0.0,1.4142135623730951,1.0,0.0,2.0,9.0,10.0,2.0,12.0,8.0,2.0,1.0,2525.0,3.0,8.0,6.0,0.0,4.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,8.0,9.0,1.0,-19.0,7.0,1.0,1.0,1925.0,3.0,6.0,4.0,0.0,4.0,0.0,0.5,0.0,1.5,8.5,9.5,1.5,-3.5,7.5,1.5,1.0,2225.0,3.0,7.0,5.0,0.0,4.0,1.0,3.0,11.0,29
30,Klay Thompson,2,0.7507162164522222,4.0,2.0,1.0,20.0,12.0,1.0,-4.0,8.0,2.0,6.0,2.0,2258.0,2.0,4.0,0.0,4.0,9.0,0.0,2.8284271247461903,1.4142135623730951,0.7071067811865476,14.142135623730951,8.48528137423857,0.7071067811865476,0.0,5.656854249492381,0.0,0.0,0.0,1223.2947314527273,0.0,2.8284271247461903,0.0,2.8284271247461903,6.363961030678928,0.0,4.0,2.0,1.0,20.0,12.0,1.0,-2.0,8.0,1.0,1.0,1994.0,1.0,4.0,0.0,4.0,9.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,1.0,1.0,264.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,10.0,6.0,0.5,-2.0,4.0,1.0,1.0,1129.0,1.0,2.0,0.0,2.0,4.5,0.0,3.0,11.0,30
31,Stephen Curry,2,0.916923533348002,0.0,3.0,0.0,42.0,32.0,2.0,-19.0,7.0,2.0,6.0,2.0,4793.0,5.0,7.0,7.0,3.0,16.0,1.0,0.0,0.7071067811865476,0.0,8.48528137423857,11.313708498984761,1.4142135623730951,21.920310216782973,2.1213203435596424,1.4142135623730951,0.0,0.0,613.0615792887367,0.7071067811865476,2.1213203435596424,2.1213203435596424,0.7071067811865476,4.242640687119285,0.7071067811865476,0.0,2.0,0.0,27.0,24.0,2.0,6.0,5.0,2.0,1.0,2830.0,3.0,5.0,5.0,2.0,11.0,1.0,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,15.0,8.0,0.0,-25.0,2.0,0.0,1.0,1963.0,2.0,2.0,2.0,1.0,5.0,0.0,0.0,1.5,0.0,21.0,16.0,1.0,-9.5,3.5,1.0,1.0,2396.5,2.5,3.5,3.5,1.5,8.0,0.5,3.0,11.0,31
32,Marreese Speights,2,0.7398357019819534,0.0,0.0,0.0,38.0,32.0,2.0,-11.0,5.0,6.0,6.0,2.0,4430.0,5.0,5.0,15.0,0.0,15.0,2.0,0.0,0.0,0.0,11.313708498984761,1.4142135623730951,1.4142135623730951,19.091883092036785,3.5355339059327378,1.4142135623730951,0.0,0.0,526.0874452027914,0.7071067811865476,3.5355339059327378,3.5355339059327378,0.0,3.5355339059327378,0.0,0.0,0.0,0.0,27.0,17.0,2.0,8.0,5.0,4.0,1.0,2587.0,3.0,5.0,10.0,0.0,10.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,11.0,15.0,0.0,-19.0,0.0,2.0,1.0,1843.0,2.0,0.0,5.0,0.0,5.0,1.0,0.0,0.0,0.0,19.0,16.0,1.0,-5.5,2.5,3.0,1.0,2215.0,2.5,2.5,7.5,0.0,7.5,1.0,3.0,11.0,32
33,Harrison Barnes,2,0.6974144786227991,6.0,2.0,0.0,30.0,23.0,1.0,10.0,18.0,6.0,6.0,0.0,2819.0,7.0,12.0,1.0,2.0,14.0,1.0,1.4142135623730951,1.4142135623730951,0.0,9.899494936611665,6.363961030678928,0.7071067811865476,1.4142135623730951,0.0,1.4142135623730951,0.0,0.0,542.3509011700819,0.7071067811865476,1.4142135623730951,0.7071067811865476,1.4142135623730951,4.242640687119285,0.7071067811865476,4.0,2.0,0.0,22.0,16.0,1.0,6.0,9.0,4.0,0.0,1793.0,4.0,7.0,1.0,2.0,10.0,1.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,8.0,7.0,0.0,4.0,9.0,2.0,0.0,1026.0,3.0,5.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,15.0,11.5,0.5,5.0,9.0,3.0,0.0,1409.5,3.5,6.0,0.5,1.0,7.0,0.5,3.0,11.0,33
34,Steve Blake,2,0.31415271421080615,0.0,4.0,1.0,11.0,12.0,0.0,-18.0,2.0,3.0,6.0,1.0,2923.0,3.0,2.0,1.0,4.0,3.0,1.0,0.0,2.8284271247461903,0.7071067811865476,7.7781745930520225,8.48528137423857,0.0,5.656854249492381,1.4142135623730951,0.7071067811865476,0.0,0.7071067811865476,956.7154749453988,0.7071067811865476,1.4142135623730951,0.7071067811865476,2.8284271247461903,2.1213203435596424,0.7071067811865476,0.0,4.0,1.0,11.0,12.0,0.0,-5.0,2.0,2.0,1.0,2138.0,2.0,2.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,1.0,0.0,785.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,5.5,6.0,0.0,-9.0,1.0,1.5,0.5,1461.5,1.5,1.0,0.5,2.0,1.5,0.5,3.0,11.0,34
35,Jordan Crawford,2,0.7786502665670694,0.0,0.0,0.0,0.0,4.0,0.0,-18.0,1.0,2.0,6.0,0.0,2205.0,1.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,451.8412331782039,0.7071067811865476,0.7071067811865476,0.0,0.0,0.0,0.7071067811865476,0.0,0.0,0.0,0.0,3.0,0.0,-9.0,1.0,1.0,0.0,1422.0,1.0,1.0,3.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,0.0,1.0,0.0,783.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-9.0,0.5,1.0,0.0,1102.5,0.5,0.5,3.0,0.0,0.0,0.5,3.0,11.0,35
36,Hilton Armstrong,2,0.9792470487732864,0.0,1.0,0.0,35.0,28.0,0.0,-30.0,6.0,0.0,6.0,0.0,2999.0,5.0,6.0,2.0,1.0,13.0,1.0,0.0,0.7071067811865476,0.0,2.1213203435596424,5.656854249492381,0.0,5.656854249492381,1.4142135623730951,0.0,0.0,0.0,801.1519830843583,0.7071067811865476,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.0,1.0,0.0,19.0,18.0,0.0,-11.0,4.0,0.0,0.0,2066.0,3.0,4.0,2.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.0,10.0,0.0,-19.0,2.0,0.0,0.0,933.0,2.0,2.0,0.0,0.0,6.0,0.0,0.0,0.5,0.0,17.5,14.0,0.0,-15.0,3.0,0.0,0.0,1499.5,2.5,3.0,1.0,0.5,6.5,0.5,3.0,11.0,36
37,Andrew Bogut,2,0.6127697514377762,0.0,1.0,0.0,16.0,5.0,0.0,-3.0,2.0,0.0,6.0,0.0,986.0,3.0,2.0,2.0,1.0,3.0,1.0,0.0,0.7071067811865476,0.0,11.313708498984761,3.5355339059327378,0.0,2.1213203435596424,1.4142135623730951,0.0,0.0,0.0,697.2072862499358,2.1213203435596424,1.4142135623730951,1.4142135623730951,0.7071067811865476,2.1213203435596424,0.7071067811865476,0.0,1.0,0.0,16.0,5.0,0.0,0.0,2.0,0.0,0.0,986.0,3.0,2.0,2.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,8.0,2.5,0.0,-1.5,1.0,0.0,0.0,493.0,1.5,1.0,1.0,0.5,1.5,0.5,3.0,11.0,37
38,David Lee,1,0.9941245753217945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,38
39,Shawn Marion,2,0.6660936041959439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,39
40,Dirk Nowitzki,2,0.8487478828297854,7.0,3.0,4.0,15.0,13.0,0.0,-5.0,19.0,4.0,6.0,2.0,4005.0,1.0,12.0,4.0,4.0,6.0,0.0,0.7071067811865476,2.1213203435596424,1.4142135623730951,0.7071067811865476,2.1213203435596424,0.0,7.7781745930520225,0.7071067811865476,1.4142135623730951,0.0,0.0,214.2533546995239,0.7071067811865476,0.0,0.0,2.8284271247461903,1.4142135623730951,0.0,4.0,3.0,3.0,8.0,8.0,0.0,3.0,10.0,3.0,1.0,2154.0,1.0,6.0,2.0,4.0,4.0,0.0,,,,,,,,,,,,,,,,,,3.0,0.0,1.0,7.0,5.0,0.0,-8.0,9.0,1.0,1.0,1851.0,0.0,6.0,2.0,0.0,2.0,0.0,3.5,1.5,2.0,7.5,6.5,0.0,-2.5,9.5,2.0,1.0,2002.5,0.5,6.0,2.0,2.0,3.0,0.0,4.0,11.0,40
41,Samuel Dalembert,2,0.3635250170185097,1.0,3.0,2.0,59.0,39.0,2.0,1.0,22.0,2.0,6.0,2.0,4468.0,4.0,21.0,4.0,5.0,23.0,4.0,0.7071067811865476,0.7071067811865476,0.0,4.949747468305833,2.1213203435596424,0.0,2.1213203435596424,0.0,1.4142135623730951,0.0,0.0,206.47518010647187,2.8284271247461903,0.7071067811865476,1.4142135623730951,0.7071067811865476,2.1213203435596424,0.0,1.0,2.0,1.0,33.0,21.0,1.0,2.0,11.0,2.0,1.0,2380.0,4.0,11.0,3.0,3.0,13.0,2.0,,,,,,,,,,,,,,,,,,0.0,1.0,1.0,26.0,18.0,1.0,-1.0,11.0,0.0,1.0,2088.0,0.0,10.0,1.0,2.0,10.0,2.0,0.5,1.5,1.0,29.5,19.5,1.0,0.5,11.0,1.0,1.0,2234.0,2.0,10.5,2.0,2.5,11.5,2.0,4.0,11.0,41
42,Monta Ellis,2,0.970578525189514,5.0,6.0,2.0,14.0,6.0,0.0,-22.0,9.0,2.0,6.0,2.0,2139.0,5.0,4.0,1.0,6.0,4.0,0.0,0.7071067811865476,4.242640687119285,1.4142135623730951,7.0710678118654755,1.4142135623730951,0.0,5.656854249492381,2.1213203435596424,1.4142135623730951,0.0,0.0,912.8748545118328,2.1213203435596424,1.4142135623730951,0.7071067811865476,4.242640687119285,1.4142135623730951,0.0,3.0,6.0,2.0,12.0,4.0,0.0,-7.0,6.0,2.0,1.0,1715.0,4.0,3.0,1.0,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,2.0,0.0,0.0,2.0,2.0,0.0,-15.0,3.0,0.0,1.0,424.0,1.0,1.0,0.0,0.0,1.0,0.0,2.5,3.0,1.0,7.0,3.0,0.0,-11.0,4.5,1.0,1.0,1069.5,2.5,2.0,0.5,3.0,2.0,0.0,4.0,11.0,42
43,Jose Calderon,2,0.8994396707802766,1.0,6.0,2.0,39.0,35.0,1.0,-13.0,6.0,4.0,6.0,2.0,4770.0,0.0,5.0,15.0,8.0,15.0,2.0,0.7071067811865476,0.0,0.0,10.606601717798213,7.7781745930520225,0.7071067811865476,3.5355339059327378,1.4142135623730951,0.0,0.0,0.0,248.90158697766472,0.0,2.1213203435596424,2.1213203435596424,0.0,4.949747468305833,1.4142135623730951,1.0,3.0,1.0,27.0,23.0,1.0,-4.0,4.0,2.0,1.0,2561.0,0.0,4.0,9.0,4.0,11.0,2.0,,,,,,,,,,,,,,,,,,0.0,3.0,1.0,12.0,12.0,0.0,-9.0,2.0,2.0,1.0,2209.0,0.0,1.0,6.0,4.0,4.0,0.0,0.5,3.0,1.0,19.5,17.5,0.5,-6.5,3.0,2.0,1.0,2385.0,0.0,2.5,7.5,4.0,7.5,1.0,4.0,11.0,43
44,Vince Carter,2,0.03333489866190453,0.0,1.0,0.0,27.0,22.0,0.0,-23.0,4.0,4.0,6.0,2.0,3811.0,6.0,4.0,7.0,1.0,11.0,0.0,0.0,0.7071067811865476,0.0,7.7781745930520225,2.8284271247461903,0.0,4.949747468305833,0.0,1.4142135623730951,0.0,0.0,413.6574669941303,1.4142135623730951,0.0,3.5355339059327378,0.7071067811865476,3.5355339059327378,0.0,0.0,1.0,0.0,19.0,13.0,0.0,-8.0,2.0,3.0,1.0,2198.0,4.0,2.0,6.0,1.0,8.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,8.0,9.0,0.0,-15.0,2.0,1.0,1.0,1613.0,2.0,2.0,1.0,0.0,3.0,0.0,0.0,0.5,0.0,13.5,11.0,0.0,-11.5,2.0,2.0,1.0,1905.5,3.0,2.0,3.5,0.5,5.5,0.0,4.0,11.0,44
45,Brandan Wright,2,0.9726249904561026,2.0,1.0,1.0,28.0,25.0,1.0,17.0,6.0,0.0,6.0,0.0,3380.0,5.0,4.0,5.0,2.0,10.0,3.0,1.4142135623730951,0.7071067811865476,0.7071067811865476,2.8284271247461903,0.7071067811865476,0.7071067811865476,0.7071067811865476,1.4142135623730951,0.0,0.0,0.0,237.58787847867995,0.7071067811865476,0.0,2.1213203435596424,1.4142135623730951,1.4142135623730951,0.7071067811865476,2.0,1.0,1.0,16.0,13.0,1.0,9.0,4.0,0.0,0.0,1858.0,3.0,2.0,4.0,2.0,6.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,12.0,12.0,0.0,8.0,2.0,0.0,0.0,1522.0,2.0,2.0,1.0,0.0,4.0,1.0,1.0,0.5,0.5,14.0,12.5,0.5,8.5,3.0,0.0,0.0,1690.0,2.5,2.0,2.5,1.0,5.0,1.5,4.0,11.0,45
46,Devin Harris,2,0.21295777883741063,4.0,4.0,2.0,22.0,13.0,1.0,13.0,8.0,1.0,6.0,0.0,2508.0,3.0,4.0,1.0,4.0,9.0,1.0,2.8284271247461903,2.8284271247461903,0.0,4.242640687119285,0.7071067811865476,0.7071067811865476,13.435028842544403,1.4142135623730951,0.7071067811865476,0.0,0.0,380.42344827836257,2.1213203435596424,1.4142135623730951,0.7071067811865476,2.8284271247461903,0.7071067811865476,0.7071067811865476,4.0,4.0,1.0,14.0,7.0,1.0,16.0,5.0,1.0,0.0,1523.0,3.0,3.0,1.0,4.0,5.0,1.0,,,,,,,,,,,,,,,,,,0.0,0.0,1.0,8.0,6.0,0.0,-3.0,3.0,0.0,0.0,985.0,0.0,1.0,0.0,0.0,4.0,0.0,2.0,2.0,1.0,11.0,6.5,0.5,6.5,4.0,0.5,0.0,1254.0,1.5,2.0,0.5,2.0,4.5,0.5,4.0,11.0,46
47,Jae Crowder,2,0.7034558205677678,0.0,2.0,0.0,16.0,13.0,2.0,23.0,4.0,0.0,6.0,0.0,2384.0,4.0,4.0,11.0,2.0,5.0,0.0,0.0,1.4142135623730951,0.0,2.8284271247461903,0.7071067811865476,0.0,7.7781745930520225,1.4142135623730951,0.0,0.0,0.0,296.98484809834997,1.4142135623730951,1.4142135623730951,2.1213203435596424,1.4142135623730951,0.7071067811865476,0.0,0.0,2.0,0.0,10.0,7.0,1.0,17.0,3.0,0.0,0.0,1402.0,3.0,3.0,7.0,2.0,3.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,6.0,1.0,6.0,1.0,0.0,0.0,982.0,1.0,1.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,8.0,6.5,1.0,11.5,2.0,0.0,0.0,1192.0,2.0,2.0,5.5,1.0,2.5,0.0,4.0,11.0,47
48,DeJuan Blair,2,0.3980437476812908,1.0,1.0,1.0,5.0,6.0,0.0,28.0,7.0,1.0,6.0,0.0,1976.0,2.0,6.0,3.0,2.0,2.0,0.0,0.7071067811865476,0.7071067811865476,0.7071067811865476,3.5355339059327378,0.0,0.0,1.4142135623730951,2.1213203435596424,0.7071067811865476,0.0,0.0,216.37467504308356,1.4142135623730951,1.4142135623730951,0.7071067811865476,1.4142135623730951,1.4142135623730951,0.0,1.0,1.0,1.0,5.0,3.0,0.0,15.0,5.0,1.0,0.0,1141.0,2.0,4.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,3.0,0.0,13.0,2.0,0.0,0.0,835.0,0.0,2.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,2.5,3.0,0.0,14.0,3.5,0.5,0.0,988.0,1.0,3.0,1.5,1.0,1.0,0.0,4.0,11.0,48
49,Wayne Ellington,2,0.16973121471016372,2.0,2.0,0.0,8.0,6.0,0.0,1.0,4.0,1.0,6.0,0.0,859.0,3.0,2.0,0.0,2.0,3.0,1.0,0.0,1.4142135623730951,0.0,2.8284271247461903,1.4142135623730951,0.0,4.949747468305833,1.4142135623730951,0.7071067811865476,0.0,0.0,352.8462838120872,2.1213203435596424,1.4142135623730951,0.0,1.4142135623730951,2.1213203435596424,0.7071067811865476,1.0,2.0,0.0,6.0,4.0,0.0,4.0,3.0,1.0,0.0,679.0,3.0,2.0,0.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,2.0,2.0,0.0,-3.0,1.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,3.0,0.0,0.5,2.0,0.5,0.0,429.5,1.5,1.0,0.0,1.0,1.5,0.5,4.0,11.0,49
50,Bernard James,2,0.9738097706360798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,50
51,Shane Larkin,2,0.29126013989039634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,51
52,Chandler Parsons,2,0.2036190582658457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11.0,52
53,Donatas Motiejunas,2,0.4330382725897437,1.0,3.0,0.0,36.0,31.0,2.0,-19.0,15.0,6.0,6.0,2.0,4615.0,6.0,14.0,7.0,5.0,15.0,3.0,0.7071067811865476,2.1213203435596424,0.0,2.8284271247461903,0.7071067811865476,1.4142135623730951,0.7071067811865476,0.7071067811865476,1.4142135623730951,0.0,0.0,239.7091988222396,1.4142135623730951,1.4142135623730951,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,1.0,3.0,0.0,20.0,16.0,2.0,-9.0,8.0,4.0,1.0,2477.0,4.0,8.0,4.0,3.0,8.0,2.0,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.0,15.0,0.0,-10.0,7.0,2.0,1.0,2138.0,2.0,6.0,3.0,2.0,7.0,1.0,0.5,1.5,0.0,18.0,15.5,1.0,-9.5,7.5,3.0,1.0,2307.5,3.0,7.0,3.5,2.5,7.5,1.5,5.0,12.0,53
54,Omer Asik,2,0.4795132495212271,4.0,1.0,0.0,13.0,13.0,0.0,-4.0,7.0,3.0,6.0,1.0,1867.0,9.0,3.0,1.0,1.0,6.0,0.0,1.4142135623730951,0.7071067811865476,0.0,9.192388155425117,6.363961030678928,0.0,5.656854249492381,2.1213203435596424,2.1213203435596424,0.0,0.7071067811865476,604.5762979144981,0.7071067811865476,0.7071067811865476,0.7071067811865476,0.7071067811865476,4.242640687119285,0.0,3.0,1.0,0.0,13.0,11.0,0.0,2.0,5.0,3.0,1.0,1361.0,5.0,2.0,1.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,2.0,0.0,-6.0,2.0,0.0,0.0,506.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.5,0.0,6.5,6.5,0.0,-2.0,3.5,1.5,0.5,933.5,4.5,1.5,0.5,0.5,3.0,0.0,5.0,12.0,54
